File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
3d52acfb-b4c6-40cb-a632-849f96077189	TCGA-CQ-A4CB-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CQ-A4CB	TCGA-CQ-A4CB-01A	Primary Tumor
6c86dd8f-b6c3-4ae8-be3b-778adaf113ed	TCGA-UF-A7JJ-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-UF-A7JJ	TCGA-UF-A7JJ-01A	Primary Tumor
c9ffed04-20b6-4257-a58c-261700bc2fd0	TCGA-CQ-A4C9-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CQ-A4C9	TCGA-CQ-A4C9-01A	Primary Tumor
58a1db62-2797-4c58-bdbd-f2f333909bcc	TCGA-CN-A6V7-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-A6V7	TCGA-CN-A6V7-01A	Primary Tumor
25c1931b-0017-4c9c-af5e-0bc75a1b2486	TCGA-CN-A49B-01A-41-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-A49B	TCGA-CN-A49B-01A	Primary Tumor
afb3a098-e752-4bfc-8d1d-719f388ec975	TCGA-F7-A61S-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-F7-A61S	TCGA-F7-A61S-01A	Primary Tumor
2d0d329e-b41f-4ebc-bbde-76514580e4c3	TCGA-CV-A45T-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-A45T	TCGA-CV-A45T-01A	Primary Tumor
03f83d04-c63b-4cb2-a6f1-b0472412afb8	TCGA-QK-A8Z9-01B-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-QK-A8Z9	TCGA-QK-A8Z9-01B	Primary Tumor
68eaf1a1-e67a-40a0-8863-14892ba84eb6	TCGA-D6-6515-01A-23-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-D6-6515	TCGA-D6-6515-01A	Primary Tumor
82e1ccda-c294-4cc5-a481-7e74562e2171	TCGA-CV-7178-01A-23-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7178	TCGA-CV-7178-01A	Primary Tumor
c9193a67-6449-4cb7-a208-bcd2fa58e028	TCGA-CV-7100-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7100	TCGA-CV-7100-01A	Primary Tumor
25004a1c-8d23-4fe3-9dd0-144664c7461a	TCGA-CV-6940-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6940	TCGA-CV-6940-01A	Primary Tumor
4a1240a6-3749-4132-bde0-088419e845f3	TCGA-IQ-A61H-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-IQ-A61H	TCGA-IQ-A61H-01A	Primary Tumor
609a8393-d53d-4f64-b334-4999a4be13a5	TCGA-CN-6012-01A-13-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-6012	TCGA-CN-6012-01A	Primary Tumor
d9a119f0-b0d8-428f-9ae7-5eb2268ebbdf	TCGA-CN-4738-01A-31-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-4738	TCGA-CN-4738-01A	Primary Tumor
03ca8caa-af24-46ff-9a00-e77f22c6eed1	TCGA-CV-7263-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7263	TCGA-CV-7263-01A	Primary Tumor
2b124398-4998-4bf8-8d7e-f09965e1791c	TCGA-CV-A45V-01A-11-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-A45V	TCGA-CV-A45V-01A	Primary Tumor
3de378db-105e-41ab-8676-df4979f455f7	TCGA-CV-6962-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6962	TCGA-CV-6962-01A	Primary Tumor
ee81fa94-f831-46e2-8617-1f9e8c8a951e	TCGA-CV-5430-01A-31-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-5430	TCGA-CV-5430-01A	Primary Tumor
eef21eaa-f18f-4892-9097-d24acd961838	TCGA-BA-5153-01A-21-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-BA-5153	TCGA-BA-5153-01A	Primary Tumor
c510a07f-be2e-4153-b517-67421c14e5b0	TCGA-RS-A6TO-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-RS-A6TO	TCGA-RS-A6TO-01A	Primary Tumor
3cd42f2f-7f2d-4af9-80d9-b6d43063c37b	TCGA-CN-A63V-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-A63V	TCGA-CN-A63V-01A	Primary Tumor
e874ec85-62f1-49d8-a80f-c93d4456cb28	TCGA-IQ-A61O-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-IQ-A61O	TCGA-IQ-A61O-01A	Primary Tumor
8efc6c54-4e10-4359-8714-033d8d719656	TCGA-BA-6873-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-BA-6873	TCGA-BA-6873-01A	Primary Tumor
d3c286fe-b393-4c1b-885d-ec83e17cbaa9	TCGA-CN-5359-01A-21-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-5359	TCGA-CN-5359-01A	Primary Tumor
40c45209-eb79-4275-b7f8-8d91f2f9d5be	TCGA-MT-A7BN-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-MT-A7BN	TCGA-MT-A7BN-01A	Primary Tumor
a3b61b69-34e5-4240-8272-40063fc90a06	TCGA-IQ-A61I-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-IQ-A61I	TCGA-IQ-A61I-01A	Primary Tumor
01e9f52e-13bf-4158-8e9e-82340a635779	TCGA-CV-7414-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7414	TCGA-CV-7414-01A	Primary Tumor
e2258333-c417-4121-a464-afb7809da4f9	TCGA-IQ-A61E-01A-11-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-IQ-A61E	TCGA-IQ-A61E-01A	Primary Tumor
4e06ef22-d1e2-437e-83f1-c7e38f9f598f	TCGA-CV-7095-01A-23-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7095	TCGA-CV-7095-01A	Primary Tumor
30f4c039-baa4-49e3-93b8-64c4fa0e730d	TCGA-CV-6433-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6433	TCGA-CV-6433-01A	Primary Tumor
1042aad1-1f4b-48c6-9716-3e7610206fe9	TCGA-DQ-7592-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-DQ-7592	TCGA-DQ-7592-01A	Primary Tumor
2bc35ef1-921c-4a20-89df-f2136c81a3e6	TCGA-CQ-6224-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CQ-6224	TCGA-CQ-6224-01A	Primary Tumor
bdb1c8df-4795-43a7-8de4-94ca2c8dde96	TCGA-CQ-6219-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CQ-6219	TCGA-CQ-6219-01A	Primary Tumor
df47d64d-d7e2-45da-b0a3-a6af65012927	TCGA-BA-5555-01A-21-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-BA-5555	TCGA-BA-5555-01A	Primary Tumor
8859af8f-5bd2-4b21-a932-d5779c1b1e66	TCGA-CV-7433-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7433	TCGA-CV-7433-01A	Primary Tumor
faac6315-796c-4581-862a-93cc10e7b4b2	TCGA-F7-A61V-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-F7-A61V	TCGA-F7-A61V-01A	Primary Tumor
fc7cc6f6-0cb3-477a-90d0-a368b1084189	TCGA-CV-6948-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6948	TCGA-CV-6948-01A	Primary Tumor
ebfa0d0c-0b32-4d3f-8cf4-f7388aeef7a0	TCGA-CN-6997-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-6997	TCGA-CN-6997-01A	Primary Tumor
3f7152d4-bf47-4cde-862b-329579dea23c	TCGA-CV-7250-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7250	TCGA-CV-7250-01A	Primary Tumor
86df2faa-2a4b-493a-814d-919729b97fe7	TCGA-WA-A7H4-01A-11-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-WA-A7H4	TCGA-WA-A7H4-01A	Primary Tumor
166ff18e-4bf1-4b34-aae3-b26af927c98a	TCGA-CV-6935-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6935	TCGA-CV-6935-01A	Primary Tumor
3cb3ae75-31f6-488c-a8b2-f6cb0ead0077	TCGA-CV-7238-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7238	TCGA-CV-7238-01A	Primary Tumor
53f73c02-d505-46e2-b36d-127cc52207c5	TCGA-BA-A6DB-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-BA-A6DB	TCGA-BA-A6DB-01A	Primary Tumor
28da067a-2b91-4a93-b26d-0aca574ac997	TCGA-CN-5361-01A-21-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-5361	TCGA-CN-5361-01A	Primary Tumor
4220e403-ca0b-402b-a309-7a110cbf7967	TCGA-CV-5440-01A-21-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-5440	TCGA-CV-5440-01A	Primary Tumor
376fa9c9-37e9-4343-a0a2-754853e96362	TCGA-CV-6945-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6945	TCGA-CV-6945-01A	Primary Tumor
9ee76147-619d-4376-93c6-8b6f9bec3f68	TCGA-CN-A63U-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-A63U	TCGA-CN-A63U-01A	Primary Tumor
a7412880-b547-4ff7-a65b-5bdd45473c1b	TCGA-BB-4217-01A-21-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-BB-4217	TCGA-BB-4217-01A	Primary Tumor
77b8af65-b272-4e41-85e6-afcf7c40f94e	TCGA-CV-7252-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7252	TCGA-CV-7252-01A	Primary Tumor
760f40d4-7ef7-4449-926d-3c9763429279	TCGA-CV-5976-01A-13-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-5976	TCGA-CV-5976-01A	Primary Tumor
5e907aca-29e6-44be-9962-bbd14d07e33b	TCGA-CV-7091-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7091	TCGA-CV-7091-01A	Primary Tumor
bc4afccf-ee6c-4074-b8d0-cfb764b5f7ba	TCGA-CV-A464-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-A464	TCGA-CV-A464-01A	Primary Tumor
da962978-d641-4394-acef-19556629d87d	TCGA-CN-5363-01A-21-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-5363	TCGA-CN-5363-01A	Primary Tumor
2bd8f0a8-552f-4223-bfcb-91a390d09de7	TCGA-QK-A8Z7-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-QK-A8Z7	TCGA-QK-A8Z7-01A	Primary Tumor
732d010d-df2f-49b7-a4c3-e9e7a216c80c	TCGA-CV-6960-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6960	TCGA-CV-6960-01A	Primary Tumor
0a1ea114-7329-4b57-8b90-3f13fb48d1ec	TCGA-D6-6826-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-D6-6826	TCGA-D6-6826-01A	Primary Tumor
9ae76895-0c0c-42b7-ad0c-da5c6c260c60	TCGA-CN-A6V6-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-A6V6	TCGA-CN-A6V6-01A	Primary Tumor
37e68182-ea4a-4454-af12-1746b709e355	TCGA-CV-6441-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6441	TCGA-CV-6441-01A	Primary Tumor
a45e23d0-6b87-4216-a7b4-f0a85e0bae58	TCGA-CV-7434-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7434	TCGA-CV-7434-01A	Primary Tumor
809489bf-58c6-4487-8824-1e86c4563769	TCGA-CV-A465-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-A465	TCGA-CV-A465-01A	Primary Tumor
0200dcf1-9c14-4b2a-aee6-36307210d1a8	TCGA-CN-6994-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-6994	TCGA-CN-6994-01A	Primary Tumor
9331c841-b570-4e99-8590-f25a5697e29e	TCGA-MT-A51W-01A-11-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-MT-A51W	TCGA-MT-A51W-01A	Primary Tumor
79c04007-6000-4bd4-b25c-6b7ac6bb3139	TCGA-CN-A497-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-A497	TCGA-CN-A497-01A	Primary Tumor
c563b8ce-342d-4538-9649-a8773655e947	TCGA-CQ-5324-01A-21-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CQ-5324	TCGA-CQ-5324-01A	Primary Tumor
30672fb2-b346-46fa-9eb4-2f39a75cb053	TCGA-CV-6952-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6952	TCGA-CV-6952-01A	Primary Tumor
8a20d8bb-15bc-42e3-943d-eae698f664f9	TCGA-F7-A50I-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-F7-A50I	TCGA-F7-A50I-01A	Primary Tumor
811d020f-1f66-4458-adef-acf059a6ab3d	TCGA-BB-7872-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-BB-7872	TCGA-BB-7872-01A	Primary Tumor
ac087dd2-e6a7-41f7-b4d0-a013f6d054e6	TCGA-MT-A67G-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-MT-A67G	TCGA-MT-A67G-01A	Primary Tumor
d764ec55-36f9-4bf5-bf40-5d30d47da76a	TCGA-CV-A6JO-01B-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-A6JO	TCGA-CV-A6JO-01B	Primary Tumor
55b459be-17ef-46e6-ad1d-1ff2314b8b4f	TCGA-CV-6436-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6436	TCGA-CV-6436-01A	Primary Tumor
63183824-5c0f-425a-90e5-5f7fefc07a1f	TCGA-CV-6943-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6943	TCGA-CV-6943-01A	Primary Tumor
46cb136b-75e4-442d-bb8b-b03033bd1ca3	TCGA-CV-7428-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7428	TCGA-CV-7428-01A	Primary Tumor
8bb15daa-5c52-40cf-9d1d-0215c70d420a	TCGA-F7-A61W-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-F7-A61W	TCGA-F7-A61W-01A	Primary Tumor
30a71589-a73d-430b-bd01-22e7444cfcc2	TCGA-CV-A45R-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-A45R	TCGA-CV-A45R-01A	Primary Tumor
e48a8769-1d04-4497-9bdf-1503faac3a51	TCGA-CN-4723-01A-21-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-4723	TCGA-CN-4723-01A	Primary Tumor
b7340abf-00b5-41af-906d-0b01c0a7fc26	TCGA-CQ-6220-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CQ-6220	TCGA-CQ-6220-01A	Primary Tumor
192cf600-64f5-466d-91df-7eef20ecc99c	TCGA-CV-7097-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7097	TCGA-CV-7097-01A	Primary Tumor
a2fe2cd2-ec9f-4227-ab04-126b1853fc87	TCGA-CN-A642-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-A642	TCGA-CN-A642-01A	Primary Tumor
b68d3a6f-eb9c-454f-a783-00cfebfd3274	TCGA-CV-6953-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6953	TCGA-CV-6953-01A	Primary Tumor
424b83de-b456-482f-b5cc-b4ad81c2c9ca	TCGA-BA-A8YP-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-BA-A8YP	TCGA-BA-A8YP-01A	Primary Tumor
72a576be-bb0f-4a68-a7e9-dbd7b5bca6eb	TCGA-CV-7409-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7409	TCGA-CV-7409-01A	Primary Tumor
d113a95e-f5ae-4dd1-b4d9-3e84e9285c38	TCGA-CN-6010-01A-13-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-6010	TCGA-CN-6010-01A	Primary Tumor
88dbb082-b521-4467-a706-fbaad0b4a31d	TCGA-CV-7413-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7413	TCGA-CV-7413-01A	Primary Tumor
6413f962-63e3-4ed4-be78-e829dd8c9f4f	TCGA-CN-5369-01A-21-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-5369	TCGA-CN-5369-01A	Primary Tumor
2a5abbb9-c755-4bfa-90cc-1ca99d448795	TCGA-CN-4734-01A-21-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CN-4734	TCGA-CN-4734-01A	Primary Tumor
7bca86f4-09a0-41a5-9e37-af747a6d9216	TCGA-BA-A6DD-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-BA-A6DD	TCGA-BA-A6DD-01A	Primary Tumor
cbdb5c97-467b-4af0-a849-0a50c0d0b992	TCGA-CV-5432-01A-31-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-5432	TCGA-CV-5432-01A	Primary Tumor
7517d943-1e9f-4b59-a1eb-eaf53e224f9c	TCGA-T3-A92M-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-T3-A92M	TCGA-T3-A92M-01A	Primary Tumor
9c61798e-813f-4b18-b31c-9956053a26fe	TCGA-CV-5434-01A-21-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-5434	TCGA-CV-5434-01A	Primary Tumor
556a6b74-8df2-42ba-83c7-0a8f7c9e6405	TCGA-CQ-5331-01A-31-2072-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CQ-5331	TCGA-CQ-5331-01A	Primary Tumor
10b3318b-1b2c-43b6-9d4b-a7ef757e5f2c	TCGA-CV-A460-01A-11-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-A460	TCGA-CV-A460-01A	Primary Tumor
9f067f9a-1b68-46a7-b7e3-af5333bd4d52	TCGA-CQ-6228-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CQ-6228	TCGA-CQ-6228-01A	Primary Tumor
3f46b650-f0ab-4727-9868-72f689d3ca84	TCGA-CV-7421-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7421	TCGA-CV-7421-01A	Primary Tumor
c739fea7-53b1-4db9-85ec-bb089829230e	TCGA-CQ-A4CE-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CQ-A4CE	TCGA-CQ-A4CE-01A	Primary Tumor
86b8ed09-aa3d-4c2d-9e8b-8c8013c27c6b	TCGA-CQ-6222-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CQ-6222	TCGA-CQ-6222-01A	Primary Tumor
c824b217-59cb-42d8-8773-bd68ed7dd589	TCGA-CV-6939-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-6939	TCGA-CV-6939-01A	Primary Tumor
61515cc4-83a8-4ed1-a8f9-5d80690ffb36	TCGA-C9-A480-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-C9-A480	TCGA-C9-A480-01A	Primary Tumor
4f1c1351-5ae8-45dd-96e4-d37f0665a531	TCGA-H7-A6C4-01A-21-A45M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-H7-A6C4	TCGA-H7-A6C4-01A	Primary Tumor
b17fa5d6-f6a7-4be0-8e15-180ea3b03ce3	TCGA-CV-A45Z-01A-11-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-A45Z	TCGA-CV-A45Z-01A	Primary Tumor
36a9b44c-7de5-4375-a5db-2d2eed0ab07b	TCGA-CV-7432-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7432	TCGA-CV-7432-01A	Primary Tumor
cb325907-e802-4362-b6b1-527c6c086b61	TCGA-D6-6517-01A-13-2073-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-D6-6517	TCGA-D6-6517-01A	Primary Tumor
83e81882-311f-417d-a840-b503d05c25d9	TCGA-H7-8501-01A-21-A45L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-H7-8501	TCGA-H7-8501-01A	Primary Tumor
5ae6ad7b-0e46-44da-8a5f-8fb3fc34606e	TCGA-CV-7415-01A-13-2074-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-HNSC	TCGA-CV-7415	TCGA-CV-7415-01A	Primary Tumor
35c2ef1f-6fc0-4213-a7f4-6aa46b679a8c	TCGA-50-6590-01A-23-2191-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-LUAD	TCGA-50-6590	TCGA-50-6590-01A	Primary Tumor
b5f43332-7abd-4225-a8a7-05dfc7f4406b	TCGA-44-6144-01A-13-2191-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-LUAD	TCGA-44-6144	TCGA-44-6144-01A	Primary Tumor
18d50952-dcac-4830-8684-9f63591a1c99	TCGA-55-7911-01A-13-2192-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-LUAD	TCGA-55-7911	TCGA-55-7911-01A	Primary Tumor
bf40902c-3d49-45fe-8b5e-10b03a73679d	TCGA-62-8398-01A-21-A45A-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-LUAD	TCGA-62-8398	TCGA-62-8398-01A	Primary Tumor
0e2b0e95-ad72-4301-8856-0b889992fe04	TCGA-78-7149-01A-13-2192-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-LUAD	TCGA-78-7149	TCGA-78-7149-01A	Primary Tumor
66d8582d-a94b-4882-aa3a-d9c11259922b	TCGA-86-8055-01A-21-A45A-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-LUAD	TCGA-86-8055	TCGA-86-8055-01A	Primary Tumor
2730d181-0a53-40c8-9794-c4fca2ffedbc	TCGA-MP-A4TD-01A-21-A45B-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-LUAD	TCGA-MP-A4TD	TCGA-MP-A4TD-01A	Primary Tumor
c9a04053-83bc-4b0a-9130-3a6fa6a81572	TCGA-95-A4VN-01A-21-A45A-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-LUAD	TCGA-95-A4VN	TCGA-95-A4VN-01A	Primary Tumor
